Mixture Label,INTENSITY,PLEASANTNESS,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL
1,60.36002449673913,51.22001034725581,6.262834933319968,20.899606088315238,9.510880899822325,5.23482553185454,10.931459538470136,8.94559072384251,5.282910916366632,12.625062561659163,8.838474533189626,7.3015545602826695,7.1094163140873565,11.553102444267694,8.24335930721952,7.577226575254334,9.92800073206206,4.959378054433266,4.582458693372102,10.426623291179673,22.76570898632471
2,63.335912850946215,50.740246729934725,6.149708754691534,22.569474287762148,12.948980181334036,1.8295402314129916,3.2440232050113735,9.522833954887684,6.253682937500471,11.460518733514789,9.140006796007562,7.084995646179492,7.0999697159220325,10.381861680180265,5.9108302534778545,7.698961389167055,5.713053527216218,5.674629811877175,5.546121924191896,8.375089237947094,23.24797418760187
3,57.25326379235213,40.55740594571685,3.089115304201674,15.744580901911945,6.132282734974353,1.3288536583988773,2.0693952663273762,4.7231011224624595,4.811650184861101,7.103207340545467,7.052782776769263,6.540326949647243,5.811437673927588,8.110991885806527,3.861612166249188,5.930249290559219,3.9396304254641876,3.978973679887389,2.631756675856389,6.693255423531897,19.00534907962495
4,67.0583770961444,58.081646515726305,6.149708754691534,23.451145653159813,14.626857228341578,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,12.345401348340808,7.803073805478365,7.0999697159220325,14.65016409545467,8.688671524097373,7.980636508831475,17.203927762112713,7.2874969388187765,5.546121924191896,11.549655034384202,23.113890185314887
5,67.0583770961444,51.55731619839375,6.149708754691534,24.716147154492262,15.686509528499698,9.492206692696563,21.06624591283355,11.112711891207585,6.541082838770151,17.79965735399182,12.345401348340808,7.803073805478365,7.0999697159220325,14.65016409545467,8.688671524097373,7.980636508831475,17.203927762112713,7.052129562985165,5.546121924191896,11.549655034384202,26.01219778565283
6,69.367066069131,58.081646515726305,6.149708754691534,24.716147154492262,15.686509528499698,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,12.345401348340808,7.803073805478365,7.0999697159220325,14.65016409545467,8.688671524097373,7.980636508831475,17.203927762112713,7.2874969388187765,5.546121924191896,11.549655034384202,26.01219778565283
7,62.97552727783551,49.058396764532745,4.844534761933997,16.09486694852717,5.786332728100774,1.3732694613781504,2.4934919236933553,7.971693247400964,6.541082838770151,8.12854539191548,7.2167865905262545,6.781837295980514,6.4655669841492704,9.484980854620716,4.444381590893215,6.471325519831157,4.346109304603317,5.674629811877175,5.546121924191896,8.502471336634443,21.167318792210523
8,62.08921606200744,34.464597177673625,2.702462984066959,6.271336490893248,3.44728757884144,0.9811613107433459,1.5631796999410028,5.409254223555514,2.8712542229582922,10.992564650555934,7.9736774676616164,6.471179994397277,5.841823068634285,11.307645251936464,5.982977930610247,5.69785283785312,4.397000542274242,5.635573925182143,5.789206594565831,5.32615163776656,15.726695773884586
9,64.7694662363121,51.22001034725581,6.262834933319968,20.899606088315238,11.130254994289885,5.23482553185454,10.931459538470136,9.202135988980007,6.88936173622443,12.625062561659163,16.08155047006587,7.802979300691077,7.1094163140873565,13.143319005394602,8.24335930721952,7.7600611623838365,10.424531782692796,7.5546893977648395,5.789206594565831,10.426623291179673,27.319743249470008
10,64.7694662363121,51.22001034725581,6.262834933319968,20.899606088315238,11.130254994289885,5.207040384920532,9.951141737400803,9.202135988980007,7.1596634258782075,12.625062561659163,16.08155047006587,7.802979300691077,7.1094163140873565,13.143319005394602,8.24335930721952,7.851261558640334,10.424531782692796,7.5546893977648395,5.789206594565831,10.575155198646069,27.319743249470008
11,64.04568880246228,47.03778725928882,6.262834933319968,19.774700905931297,6.1845760898481785,5.23482553185454,10.931459538470136,9.291573955222297,7.071443470886592,12.565566186482059,9.71899623790901,7.3015545602826695,6.979384868003689,12.295341892056541,7.973647165734548,7.851261558640334,9.92800073206206,6.829873140735604,4.784844898984156,6.255899439013819,27.163794464092916
12,59.622672123892414,47.64248478263474,6.262834933319968,19.774700905931297,10.854739873603478,1.6088839099180348,3.25656224397153,7.966840137695417,5.282910916366632,10.46100194497484,7.786905510534957,7.072746895156683,6.979384868003689,8.610299918570604,4.974314151963739,6.225774952776915,5.2744071600570805,4.479884166328723,4.136675097598493,7.9198387605085605,22.76570898632471
13,63.70655911663522,50.38301543979546,4.844534761933997,19.37170325501512,10.854739873603478,1.6946101197055867,3.5291398543864148,8.525377620201233,6.541082838770151,12.565566186482059,9.470046423617646,7.072746895156683,6.679380297797083,12.201732989655227,7.869867781737042,7.135699491141595,5.798924638724259,7.2874969388187765,4.527442434499408,9.841824558937176,22.710554874402078
14,64.7694662363121,50.740246729934725,6.149708754691534,22.569474287762148,12.948980181334036,5.23482553185454,10.931459538470136,8.94559072384251,7.1596634258782075,12.154095579322444,16.08155047006587,7.3015545602826695,7.0999697159220325,13.143319005394602,7.973647165734548,7.6532976853487895,10.424531782692796,6.151031357005465,5.038258252598416,8.375089237947094,24.63621874262543
15,56.20928719516047,46.032889332427885,4.584310278524451,13.34866005802536,3.036943849050715,1.0897720343349633,0.8460442143154694,8.177489976513659,5.6939945481154055,3.8245834037617215,6.816660811472531,6.514896675494823,6.586603637653344,7.67370896888724,1.9353452781276985,6.698030764442108,2.8685648806321637,4.411240447626426,2.5009246021665756,6.978800075149702,20.54159974142115
16,60.133765322593774,50.740246729934725,6.149708754691534,24.716147154492262,15.686509528499698,5.23482553185454,10.931459538470136,9.291573955222297,7.1596634258782075,12.511940139329141,9.354569405319936,7.3015545602826695,7.0999697159220325,12.295341892056541,8.688671524097373,7.671093455658632,9.92800073206206,7.052129562985165,5.411921783808223,10.575155198646069,26.01219778565283
17,64.7694662363121,50.740246729934725,6.149708754691534,23.451145653159813,14.626857228341578,5.23482553185454,10.931459538470136,9.71674848227573,7.1596634258782075,12.511940139329141,16.08155047006587,7.802979300691077,7.0999697159220325,13.143319005394602,8.688671524097373,7.671093455658632,10.424531782692796,7.052129562985165,5.789206594565831,9.79130431829951,26.01219778565283
18,69.367066069131,50.740246729934725,6.149708754691534,24.716147154492262,15.686509528499698,5.23482553185454,10.931459538470136,9.71674848227573,7.1596634258782075,13.728259264242098,16.08155047006587,7.802979300691077,7.0999697159220325,13.143319005394602,8.688671524097373,7.671093455658632,10.598967108829484,7.052129562985165,5.789206594565831,10.575155198646069,26.01219778565283
19,59.622672123892414,47.64248478263474,4.584310278524451,17.053900086465603,6.467283906142882,1.4814078666531856,3.0371037671580297,8.177489976513659,5.6939945481154055,11.460443063532153,7.644458705444592,6.85851097401645,6.586603637653344,10.940967272517696,7.353758189719201,6.698030764442108,5.8647942632402135,4.411240447626426,4.136675097598493,7.9198387605085605,22.76570898632471
20,55.95758643019309,37.17468901174789,2.809639101170837,7.127715386647992,2.032587881107986,0.9474769975648982,0.880406944996281,6.450045652906397,4.790499046820884,7.8205983796754595,7.340571791291694,6.320098392011735,6.48203237447905,7.836137948001777,3.285172241378916,6.047643219788416,3.4775363211444557,5.246386278780044,4.400987769489925,8.202008535552991,22.1585879495035
21,63.70655911663522,58.081646515726305,6.262834933319968,22.43175927942019,9.510880899822325,2.3417184520671697,4.910301054704831,8.305103975930145,9.046160506195775,12.625062561659163,9.470046423617646,7.803073805478365,7.1094163140873565,11.553102444267694,8.24335930721952,7.698961389167055,6.1028918013428495,7.2874969388187765,5.38199347154899,11.549655034384202,25.698671699589994
22,67.0583770961444,58.081646515726305,6.262834933319968,20.899606088315238,10.438596400078097,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,12.345401348340808,7.803073805478365,7.1094163140873565,14.65016409545467,8.658065477104543,7.980636508831475,17.203927762112713,7.5546893977648395,5.38199347154899,11.549655034384202,27.319743249470008
23,67.0583770961444,58.081646515726305,6.262834933319968,22.43175927942019,10.854739873603478,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,12.345401348340808,7.803073805478365,7.1094163140873565,14.65016409545467,8.658065477104543,7.980636508831475,17.203927762112713,7.5546893977648395,5.546121924191896,11.549655034384202,27.319743249470008
24,62.97552727783551,49.058396764532745,4.272143151637368,19.266218174827316,10.854739873603478,1.6946101197055867,3.5291398543864148,7.3050043657100225,6.541082838770151,12.565566186482059,6.336618764053469,7.072746895156683,6.201168816988018,11.553102444267694,7.869867781737042,6.862425370453568,5.798924638724259,3.9979845431050123,4.527442434499408,6.854410395700024,21.78081913373967
25,64.04568880246228,46.61137380023426,5.006529226795807,19.660627047748847,11.130254994289885,2.3406918599383033,4.909149735625093,7.959438955666684,5.309508829204461,10.992564650555934,9.71899623790901,7.802979300691077,6.6295385818853925,12.201732989655227,7.420686387039268,7.6532976853487895,4.775072708816609,6.151031357005465,5.789206594565831,9.175898014895179,24.001169952369565
26,62.95112328153908,48.419363912900224,4.43698533767036,24.716147154492262,15.686509528499698,1.789354174344652,3.546704780028435,7.482705382760898,7.1596634258782075,12.511940139329141,7.474964458450245,7.0303699828237844,6.3537230459170235,12.060695341364948,8.688671524097373,7.319182882090079,5.9028767465774195,6.1385637242779225,5.038258252598416,11.000687320133945,24.63621874262543
27,49.906061157559066,38.73496310454547,2.36017810688993,12.213840452997658,4.154437925922309,1.158929492851108,1.7023268645652792,4.028545436368532,4.771224467086753,6.617067311135472,8.594478209848738,6.326909974967513,5.737302299508659,8.999527187844052,4.291333567543319,5.874422853699084,3.6500461941580653,4.835827518047914,3.091272407780183,6.702782704948247,18.47020586146118
28,62.95112328153908,48.9402243614166,4.580264105005045,24.716147154492262,15.686509528499698,5.23482553185454,10.931459538470136,8.94559072384251,7.1596634258782075,12.511940139329141,9.354569405319936,7.802979300691077,6.4655669841492704,12.295341892056541,8.688671524097373,7.851261558640334,9.92800073206206,6.829873140735604,5.546121924191896,11.000687320133945,27.163794464092916
29,63.70655911663522,50.38301543979546,6.262834933319968,24.716147154492262,15.686509528499698,5.23482553185454,10.931459538470136,8.94559072384251,7.1596634258782075,12.511940139329141,9.354569405319936,7.803073805478365,6.979384868003689,12.295341892056541,8.688671524097373,7.851261558640334,9.92800073206206,6.829873140735604,5.546121924191896,11.000687320133945,27.163794464092916
30,63.70655911663522,50.740246729934725,6.262834933319968,24.716147154492262,15.686509528499698,5.23482553185454,10.931459538470136,8.94559072384251,7.1596634258782075,12.511940139329141,9.354569405319936,7.803073805478365,7.0999697159220325,12.295341892056541,8.688671524097373,7.851261558640334,9.92800073206206,6.829873140735604,5.546121924191896,11.000687320133945,27.163794464092916
31,61.44496571547563,48.419363912900224,4.092822190503106,24.716147154492262,15.686509528499698,2.0559027601327244,3.3554015953694574,8.035554480513039,6.179348008075927,11.858545142506586,6.564595059002876,7.170948791454256,6.009059874492544,11.10257616847636,6.3363288697264295,7.607911455819448,5.779157441197256,3.3377252202696184,4.070525376032892,6.795474419689859,22.800599235643602
32,57.76906849738697,47.38096168573492,3.197359725032361,18.88861289502779,11.64038341577185,1.2652494717595104,2.1976923659283756,4.843719978829853,4.911590159293674,10.086119586053712,2.7776326247480227,6.791184558461136,5.5317337048724164,6.817907070800146,3.92258571624032,5.082327539011601,5.008995833625235,2.1235997489039917,3.1820423457085827,6.711193084173796,18.198379634695016
33,63.335912850946215,51.55731619839375,5.094329055968102,21.935410551228188,12.948980181334036,2.89475923743656,6.472315657572153,9.71674848227573,6.88936173622443,12.565566186482059,12.316274973344726,7.084995646179492,6.845665342564755,12.201732989655227,7.869867781737042,7.7600611623838365,6.508806741319134,7.5546893977648395,5.789206594565831,11.549655034384202,27.319743249470008
34,67.0583770961444,58.081646515726305,5.094329055968102,19.660627047748847,11.64038341577185,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,12.345401348340808,7.802979300691077,6.845665342564755,14.65016409545467,8.658065477104543,7.980636508831475,17.203927762112713,7.5546893977648395,5.789206594565831,11.549655034384202,27.319743249470008
35,69.367066069131,58.081646515726305,5.094329055968102,21.935410551228188,12.948980181334036,9.492206692696563,21.06624591283355,11.112711891207585,9.046160506195775,17.79965735399182,16.08155047006587,7.802979300691077,7.1094163140873565,14.65016409545467,8.658065477104543,7.980636508831475,17.203927762112713,7.5546893977648395,5.789206594565831,11.549655034384202,27.319743249470008
